,18942,1053,36653,35906,24887,40959,19451,16248,17887,44480,12894,3806,16302,20472,19797,27494,17012,119,32374,41039,9453,31541,12207,13592,25626,9594,4888,36962,15699,4130,15556,9294,43706,30224,43738,4407,8838,2771,18058,33492,12760,44112,27614,24898,16010,18487,16993,17826,41342,156,26303,39547,1896,30219,6331,43890,9330,36091,27651,1745,2616,39468,21325,43498,34340,24543,23531,27330,42995,449,2874,25678,28712,12152,14210,18653,22092,19067,26235,22144,17629,36231,2448,31424,4302,1076,1471,19959,33633,18437,29295,20565,22234,31939,40447,22779,40560,37248,6454,38985
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.41e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,0.000157952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,0.000109566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,0.000122374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,7.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,0.000115258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,8.82e-05,,,,,,,9.68e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,0.00031879,,,,,,,,,,0.00028605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,0.000105297,,,0.000135181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5.69e-05,,5.83e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,7.26e-05,,,,,,,,,,5.98e-05,,,,,,0.000311673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,8.11e-05,,,,,,,,,,8.4e-05,,,,,,0.000328756,,,8.25e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,0.000196376,,0.000194953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,0.001293221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,6.26e-05,,6.4e-05,,,,,,,,,,,,,,,,,,,7.68e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.41e-05,,4.55e-05,,,,,,,,,,,,,,,,,,,5.83e-05,,,,,,6.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,0.00132744,,,,,,,,,,,0.000173607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,0.00013945,,0.000136605,,,,,,,,,,,,,,,0.000170759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,0.000293167,,,,,,,,,,0.000261852,,,,,,4.27e-05,,,0.000288898,0.000303133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,6.12e-05,,8.25e-05,,,,,,,,,,,,,,,0.000172182,,,,,,,0.000112412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,6.4e-05,,,,,,,,,,6.12e-05,,,,,,0.000297438,,,3.13e-05,7.4e-05,,,,,,,,,,0.000271816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,0.000165068,,,9.82e-05,,,,,,,,,,,,,0.000142297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,8.82e-05,,8.4e-05,,,,,,,,,,,,,,,0.000167913,,,,,,,0.000109566,,6.12e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,0.001330289,,,,,,,,,,,0.000199224,,,,,0.000110989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,0.000305979,,,,,,,,,,,0.001308912,,,,,0.001343132,,,,,,,,0.001345981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,6.83e-05,,8.68e-05,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000116681,,4.13e-05,,,,6.55e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,9.11e-05,,,,,,,0.000102452,,,,,6.55e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4.98e-05,,5.12e-05,,,,,,,,,,,,,,,,,,,6.4e-05,,,,,,6.97e-05,5.12e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,0.000230537,,,,,,,,,,,0.001239051,,,,,0.001273267,,,,,,,,0.001276116,0.000254736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,0.000227688,,0.000224842,,,,,,,,,,,,,,,0.000260424,,,,,,,0.000199223,,0.000200646,,,,0.000197801,,,0.000204916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,0.000305979,,,,,,,,,,,0.00129751,,,,,0.00133458,,,,,,,,0.001311768,0.000296017,,,,0.000254736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,0.000116681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,0.001314603,,,,,,,,,,,0.000163644,,,,,6.4e-05,,,,,,,,8.96e-05,0.001330294,,,,0.001260431,,,,0.001316042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,8.68e-05,,,,,,,,,,0.000118104,,,,,,0.000354377,,,0.000116681,0.00012522,,,,,,,,,,0.000328754,,9.96e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,0.000303132,,,,,,,,,,0.000271816,,,,,,5.26e-05,,,0.000298862,0.000313098,,,,,,,,,,2.42e-05,,0.00028178,,,,,,,,,,,,,,,,,0.000338719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,9.25e-05,,0.00011099,,,,,,,,,,,,,,,0.000200646,,,,,,,0.000140874,,6.55e-05,,,,8.96e-05,,,6.97e-05,,,,,,0.000229112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,0.000156529,,,0.000146566,,,,,,,,,,,,,0.000133759,,,,,,,,,,,,,,,,0.000153683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,0.00023196,,,,,,,,,,,0.001240477,,,,,0.001274693,,,,,,,,0.001277542,0.000256159,,,,1.28e-05,,,,0.00025616,,,0.001261856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,0.000301708,,,,,,,,,,0.000270392,,,,,,5.12e-05,,,0.000297438,0.000311673,,,,,,,,,,2.28e-05,,0.000280356,,,,,,,,,,,,,,,,,0.000337295,3.27e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000203494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,0.001340274,,,,,,,,,,,0.000180723,,,,,0.000138029,,,,,,,,0.000155107,0.001355966,,,,0.0012861,,,,0.001338862,,,0.000122375,,,,,,0.001287526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,2.28e-05,,0.00010672,,,,,,,,,,,,,,,0.00019353,,,,,,,0.000136604,,6.12e-05,,,,8.54e-05,,,6.83e-05,,,,,,0.000224842,,,,,,,,9.25e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,0.00010672,,0.000102451,,,,,,,,,,,,,,,0.000186414,,,,,,,0.000128066,,7.97e-05,,,,7.54e-05,,,8.4e-05,,,,,,0.000216302,,,,,,,,0.000108143,,,,,,,0.000103874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,0.000119528,,,0.000103874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,0.000140875,,,0.00012522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000129489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,7.97e-05,,9.82e-05,,,,,,,,,,,,,,,0.000187837,,,,,,,0.000128066,,5.26e-05,,,,7.68e-05,,,5.69e-05,,,,,,0.000216302,,,,,,,,8.11e-05,,,,,,,7.97e-05,9.53e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,0.000115259,,,,,,,,,,0.000145143,,,,,,0.000381426,,,0.000145143,0.000153683,,,,,,,,,,0.000355802,,0.000128066,,,,,,,,,,,,,,,,,0.000139451,0.000365767,,,,,0.000364343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,0.000308827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,0.000163644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,0.000126644,,,0.000110989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000112413,,0.000116682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,0.000436957,,,0.000421293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000425567,,0.000446922,,,,,,0.000432685,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,0.000133758,,0.000129489,,,,,,,,,,,,,,,0.000213455,,,,,,,0.000155105,,0.00010672,,,,0.000102451,,,0.000110989,,,,,,0.000243345,,,,,,,,0.000135181,,,,,,,0.000128066,0.000120951,,,,,0.000122373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,0.000135182,,,0.000119527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000123797,,0.000145144,,,,,,0.000130912,,0.000441227,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001001024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,5.98e-05,,8.11e-05,,,,,,,,,,,,,,,0.000170759,,,,,,,0.000110989,,3.27e-05,,,,5.98e-05,,,3.98e-05,,,,,,0.000199223,,,,,,,,6.4e-05,,,,,,,5.98e-05,7.83e-05,,,,,5.12e-05,,,,,,,0.000105297,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,0.000145143,,0.000140875,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000118105,,0.000118105,,,,0.000113836,,,0.000122374,,,,,,0.00020634,,,,,,,,0.000146567,,,,,,,0.000142297,0.000132336,,,,,0.000133758,,,,,,,0.000159375,,,,,0.000116682,,,,,,,,,,,,,,,,,,,
82,,0.000101028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68e-05,,,,,,,,,,,,,,,,,,,,,0.000287475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,0.000217727,,,,,,,,,,,0.001227648,,,,,0.001261864,,,,,,,,0.001264713,0.000241926,,,,0.000150836,,,,0.000241926,,,0.001249028,,,,,,0.000152259,,,,0.001274696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,7.11e-05,,,,,,,,,,0.00010245,,,,,,0.000338717,,,0.000101027,0.000109566,,,,,,,,,,0.000313094,,8.4e-05,,,,,,,,,,,,,,,,,0.000106719,0.000323059,,,,,0.000321635,,,,,,,,,,,0.000135181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1.42e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000115258,,,,,,,,,,,,,,,,,,,,,0.000307404,,,,,,,,,,,,9.96e-05,,,,,,,,,,,,,,,,,
86,2.99e-05,,3.13e-05,,,,,,,,,,,,,,,,,,,4.41e-05,,,,,,4.98e-05,3.13e-05,,,,,,,,,,,,,,,3.7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,0.000217728,,,,,,,,,,,0.001231929,,,,,0.001266145,,,,,,,,0.001267568,0.000246197,,,,0.000169338,,,,0.000247621,,,0.001253308,,,,,,0.000170761,,,,0.001278977,,,,,,,,,,,,,,,,,,,,,,0.000157953,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236232,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,8.25e-05,,,,,,,,,,5.12e-05,,,,,,0.000304555,,,6.97e-05,9.25e-05,,,,,,,,,,0.000278933,,6.97e-05,,,,,,,,,,,,,,,,,0.000126643,0.000288898,,,,,0.000287474,,,,,,,,,,,0.000153682,,,,,,,,,,,,,,,0.000110989,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69e-05,,,,,,,,,,,,
94,,,,,,,,,9.11e-05,,4.7e-05,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000118105,,6.4e-05,,,,6.55e-05,,,6.83e-05,,,,,,0.00020634,,,,,,,,9.25e-05,,,,,,,8.82e-05,8.4e-05,,,,,7.97e-05,,,,,,,0.000110989,,,,,6.26e-05,0.000122374,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,0.000210611,,,,,,,,,,,0.001221947,,,,,0.001256162,,,,,,,,0.001259011,0.000234809,,,,0.000139451,,,,0.000234809,,,0.001243326,,,,,,0.000140874,,,,0.001268995,,,,,,,,,,,,,,,,,,,,,,0.000132336,,,,,0.00015226,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,0.000210611,,0.000207765,,,,,,,,,,,,,,,0.000243346,,,,,,,0.000182147,,0.00018357,,,,0.000180724,,,0.000187839,,,,,,0.000239076,,,,,,,,0.000212035,,,,,,,0.000207764,0.000199226,,,,,0.000199225,,,,,,,0.000226267,,,,,0.000182147,0.000189264,,,,,,,,,,,,,0.000189263,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97e-05,,,,,,8.4e-05,,,,,,
99,3.56e-05,,3.7e-05,,,,,,,,,,,,,,,,,,,4.98e-05,,,,,,5.55e-05,3.7e-05,,,,,,,,,,,,,,,3.98e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28e-05,,,,,,,,,,,,,
